Column1.facilityId,Column1.facilityName,Column1.zipCode,Column1.prefName,Column1.facilityAddr,Column1.facilityTel,Column1.latitude,Column1.longitude,Column1.submitDate,Column1.facilityType,Column1.ansType,Column1.localGovCode,Column1.cityName,Column1.facilityCode
14301325,医療法人　荒瀬会　荒瀬病院,〒861-4602,熊本県,上益城郡甲佐町緑町３３１,0962341161,32.6490579,130.8088581,2021-12-29,入院,通常,434442,甲佐町,4312810684
14301326,谷田病院,〒861-4601,熊本県,上益城郡甲佐町岩下１２３,0962341248,32.6509365,130.810163,2021-12-29,入院,通常,434442,甲佐町,4312810718
14301327,山都町包括医療センターそよう病院,〒861-3902,熊本県,上益城郡山都町滝上４７６番地２,0967831122,32.683085,131.1494085,2021-12-29,入院,通常,434477,山都町,4318210053
14301328,矢部広域病院,〒861-3512,熊本県,上益城郡山都町下馬尾２０４,0967721121,32.6848007,130.984579,2021-12-29,入院,通常,434477,山都町,4312810692
14301329,瀬戸病院,〒861-3455,熊本県,上益城郡山都町北中島２８０６,0967750111,32.7353794,130.9366596,2021-12-29,入院,通常,434477,山都町,4312811096
14301330,伴病院,〒861-3518,熊本県,上益城郡山都町浜町１６７,0967720029,32.6834815,130.9867926,2021-12-29,入院,通常,434477,山都町,4312810676
14301367,八代北部地域医療センター,〒869-4601,熊本県,八代郡氷川町今字西作１５１－１,0965535111,32.551312,130.677518,2021-12-29,入院,通常,434680,氷川町,4312911011
14301382,くまもと芦北療育医療センター,〒869-5461,熊本県,葦北郡芦北町大字芦北２８１３,0966822431,32.2973133,130.496774,2021-12-29,入院,制限,434825,芦北町,4313010359
14301383,医療法人社団弘翔会　井上病院,〒869-5441,熊本県,葦北郡芦北町佐敷２８０ー１,0966825865,32.3027257,130.5057583,2021-12-29,入院,通常,434825,芦北町,4313010623
14301384,溝部病院,〒869-5563,熊本県,葦北郡芦北町湯浦４０３－１,0966862770,32.2686521,130.5035096,2021-12-29,入院,通常,434825,芦北町,4313010698
14301416,球磨郡公立多良木病院,〒868-0501,熊本県,球磨郡多良木町大字多良木４２１０,0966422560,32.2543267,130.9255422,2021-12-29,入院,通常,435058,多良木町,4318212273
14301420,東病院,〒868-0431,熊本県,球磨郡あさぎり町岡原北９４６,0966455711,32.2390535,130.9300357,2021-12-29,入院,通常,435147,あさぎり町,4313110837
14301463,天草慈恵病院,〒863-2502,熊本県,天草郡苓北町上津深江２７８－１０,0969371111,32.5168463,130.0671697,2021-12-29,入院,通常,435317,苓北町,4313211809
14301464,天草郡市医師会立苓北医師会病院,〒863-2507,熊本県,天草郡苓北町富岡３６００の３,0969351133,32.5118332,130.0421018,2021-12-29,入院,通常,435317,苓北町,4313211361
14301465,重症心身障害児施設はまゆう療育園,〒863-2503,熊本県,天草郡苓北町志岐１２１５番地,0969351258,32.4877729,130.0735616,2021-12-29,入院,通常,435317,苓北町,4313211411
14401075,諏訪の杜病院,〒870-0945,大分県,大分市大字津守８８８番地の６,0975671277,33.2099462,131.6186846,2021-12-29,入院,未回答,442011,大分市,4410118667
14401076,オアシス第二病院,〒870-0103,大分県,大分市東鶴崎２丁目３番３０号,0975272500,33.2385933,131.6959255,2021-12-29,入院,通常,442011,大分市,4410112728
14401077,織部病院,〒870-0852,大分県,大分市田中町一丁目８番６２号,0975442377,33.2137058,131.5915113,2021-12-29,入院,通常,442011,大分市,4410116521
14401078,社会医療法人関愛会　坂ノ市病院,〒870-0307,大分県,大分市坂ノ市中央１丁目２６９番,0975747722,33.2357134,131.7510053,2021-12-29,入院,通常,442011,大分市,4410122420
14401079,大分県立病院,〒870-8511,大分県,大分市豊饒二丁目８番１号,0975467111,33.2071742,131.5989979,2021-12-29,入院,通常,442011,大分市,4418310100
14401080,社会医療法人財団天心堂へつぎ病院,〒879-7761,大分県,大分市大字中戸次字二本木５９５６番地,0975975777,33.1582184,131.6569166,2021-12-29,入院,通常,442011,大分市,4410117925
14401081,今村病院,〒870-0022,大分県,大分市大手町３丁目２番２９号,0975325181,33.2389495,131.613901,2021-12-29,入院,未回答,442011,大分市,4410111043
14401082,整形外科　八木病院,〒870-0026,大分県,大分市金池町３丁目１番７７号,0975361381,33.2325881,131.6124862,2021-12-29,入院,未回答,442011,大分市,4410119822
14401083,医療法人慈善会　膳所胃腸肛門泌尿器病院,〒870-0026,大分県,大分市金池町１丁目９番３８号,0975340035,33.2316417,131.6113175,2021-12-29,入院,通常,442011,大分市,4410122875
14401084,医療法人社団三杏会　仁医会病院,〒870-0844,大分県,大分市古国府六丁目２番４７号,0975447171,33.213146,131.605578,2021-12-29,入院,通常,442011,大分市,4410115317
14401085,医療法人ライフサポート　明和記念病院,〒870-0165,大分県,大分市明野北１丁目２番１７号,0975731000,33.2261163,131.6555271,2021-12-29,入院,通常,442011,大分市,4410118832
14401086,大分整形外科病院,〒870-0936,大分県,大分市岩田町１丁目１番４１号,0975525151,33.2361295,131.6259277,2021-12-29,入院,通常,442011,大分市,4410116489
14401087,大分循環器病院,〒870-0837,大分県,大分市大字三芳３２０番３,0975321111,33.2256697,131.5899514,2021-12-29,入院,通常,442011,大分市,4410122255
14401088,独立行政法人国立病院機構　大分医療センター,〒870-0263,大分県,大分市横田２丁目１１－４５,0975931111,33.2525268,131.7211569,2021-12-29,入院,通常,442011,大分市,4418111631
14401089,大分岡病院,〒870-0105,大分県,大分市西鶴崎３丁目７番１１号,0975223131,33.2401769,131.686014,2021-12-29,入院,通常,442011,大分市,4410115788
14401090,大分記念病院,〒870-0854,大分県,大分市羽屋四丁目２番８号,0975435005,33.210471,131.600412,2021-12-29,入院,通常,442011,大分市,4410115135
14401091,大分市医師会立アルメイダ病院,〒870-1133,大分県,大分市大字宮崎１５０９－２,0975693121,33.1928839,131.6100789,2021-12-29,入院,通常,442011,大分市,4410121091
14401092,大川産婦人科病院,〒870-0027,大分県,大分市末広町２丁目４番１６号,0975363511,33.235594,131.6032802,2021-12-29,入院,通常,442011,大分市,4410118097
14401093,大分県勤労者医療生活協同組合　大分協和病院,〒870-1133,大分県,大分市大字宮崎９５３番地の１,0975682333,33.1974042,131.6046601,2021-12-29,入院,通常,442011,大分市,4410115564
14401094,だいかく病院,〒870-0961,大分県,大分市下郡山の手２番１８号,0975698860,33.2211041,131.6390666,2021-12-29,入院,通常,442011,大分市,4410118659
14401095,大分赤十字病院,〒870-0033,大分県,大分市千代町３丁目２番３７号,0975326181,33.2438323,131.6043784,2021-12-29,入院,通常,442011,大分市,4418310043
14401096,大分リハビリテーション病院,〒870-0261,大分県,大分市大字志村字谷ヶ迫７６５番地,0975035000,33.23995,131.705717,2021-12-29,入院,通常,442011,大分市,4410120556
14401097,塚川第一病院,〒870-0037,大分県,大分市東春日町５番２５号,0975320234,33.240253,131.6000715,2021-12-29,入院,通常,442011,大分市,4410120184
14401098,社会医療法人恵愛会　大分中村病院,〒870-0022,大分県,大分市大手町３丁目２番４３号,0975365050,33.2377712,131.6136478,2021-12-29,入院,通常,442011,大分市,4410113098
14401099,医療法人社団親和会　えとう内科病院,〒870-1113,大分県,大分市大字中判田１４２８番地の１,0975976150,33.1670757,131.6315531,2021-12-29,入院,通常,442011,大分市,4410115531
14401100,大分こども病院,〒870-0943,大分県,大分市大字片島８３番地の７,0975670050,33.2163423,131.6201689,2021-12-29,入院,通常,442011,大分市,4410119319
14401101,井野辺病院,〒870-0862,大分県,大分市大字中尾字平２５５番地,0975865522,33.208547,131.5505373,2021-12-29,入院,通常,442011,大分市,4410118816
14401102,大分共立病院,〒870-0860,大分県,大分市明磧１丁目２番９号,0975431177,33.2076297,131.5882355,2021-12-29,入院,通常,442011,大分市,4410115457
14401103,大分健生病院,〒870-0935,大分県,大分市古ケ鶴１丁目１－１５,0975585140,33.23894,131.62994,2021-12-29,入院,設置なし,442011,大分市,4410114864
14401104,明野中央病院,〒870-0161,大分県,大分市明野東２丁目７番３３号,0975583211,33.2206135,131.6572322,2021-12-29,入院,通常,442011,大分市,4410114369
14401105,河野脳神経外科病院,〒870-0140,大分県,大分市森町西５丁目５番１号,0975212000,33.2273353,131.6795708,2021-12-29,入院,通常,442011,大分市,4410119400
14401106,永冨記念病院,〒870-1155,大分県,大分市大字玉沢字四月田７８番地,0975487733,33.1892008,131.5824635,2021-12-29,入院,制限,442011,大分市,4410122339
14401107,小深田消化器病院,〒870-0849,大分県,大分市賀来南１丁目１５番３１号,0975494114,33.2119193,131.5655958,2021-12-29,入院,未回答,442011,大分市,4410117487
14401108,大分ゆふみ病院,〒870-0879,大分県,大分市金谷迫３１３番地の１,0975487272,33.2275276,131.5556155,2021-12-29,入院,通常,442011,大分市,4410119228
14401109,永冨脳神経外科病院,〒870-0820,大分県,大分市西大道２丁目１番２０号,0975451717,33.2305538,131.5966277,2021-12-29,入院,通常,442011,大分市,4410115622
14401110,大分三愛メディカルセンター,〒870-1151,大分県,大分市大字市１２１３番地,0975427406,33.1862722,131.5755204,2021-12-29,入院,通常,442011,大分市,4410120622
14401111,大分泌尿器科病院,〒870-0023,大分県,大分市長浜町２丁目１番３２号,0975323177,33.2352213,131.6170508,2021-12-29,入院,通常,442011,大分市,4410114765
14401112,医療法人八宏会　有田胃腸病院,〒870-0924,大分県,大分市牧１丁目２番６号,0975561772,33.2406548,131.6365723,2021-12-29,入院,通常,442011,大分市,4410115606
14401113,オアシス第一病院,〒870-0103,大分県,大分市東鶴崎３丁目３番１９号,0975272211,33.2378871,131.6958504,2021-12-29,入院,通常,442011,大分市,4410121158
14401114,社会医療法人　関愛会　佐賀関病院,〒879-2201,大分県,大分市大字佐賀関７５０番地の８８,0975751172,33.2496435,131.8676682,2021-12-29,入院,通常,442011,大分市,4410120440
14401115,医療法人　いつわ会　藤島病院,〒870-1106,大分県,大分市敷戸台一丁目１番３３号,0975682211,33.1885438,131.6160088,2021-12-29,入院,通常,442011,大分市,4410121802
34400717,佐藤病院,〒870-0838,大分県,大分市桜ケ丘７番６７号,0975436332,33.226589,131.6050021,2021-12-29,入院,通常,442011,大分市,4410110698
34400718,タキオ保養院,〒870-0943,大分県,大分市大字片島１３５５番地,0975690870,33.2086526,131.636839,2021-12-29,入院,制限,442011,大分市,4410111258
34400719,リバーサイド病院,〒870-1133,大分県,大分市大字宮崎６番地の３,0975687991,33.2004055,131.6097086,2021-12-29,入院,未回答,442011,大分市,4410114815
34400720,仲宗根病院,〒870-1153,大分県,大分市大字小野鶴１３５３番地,0975411040,33.1928987,131.56739,2021-12-29,入院,未回答,442011,大分市,4410116133
34400721,帆秋病院,〒870-0843,大分県,大分市大字大分４７７２番地２,0975432366,33.2250013,131.6198025,2021-12-29,入院,制限,442011,大分市,4410122248
4410123055,社会医療法人関愛会　大東よつば病院,〒870-0125,大分県,大分市大字松岡１９４６番地,,33.1753357,131.6716266,2021-12-29,入院,未回答,442011,大分市,4410123055
cov00246,医療法人社団親和会　衛藤病院,〒870-1111,大分県,大分市大字上判田３４３３番地,0975970093,33.1669955,131.6298359,2021-12-29,入院,未回答,442011,大分市,4410112710
cov00253,城東病院,〒870-0924,大分県,大分市牧２丁目１６－１６,0975587828,33.2407016,131.6414523,2021-12-29,入院,未回答,442011,大分市,4410111050
cov00258,博愛病院,〒870-0868,大分県,大分市大字野田１１１１番地,0975860888,33.1979106,131.5382531,2021-12-29,入院,通常,442011,大分市,4410119673
cov00259,渕野病院,〒870-0307,大分県,大分市坂ノ市中央５丁目１番２１号,0975922181,33.2349531,131.754721,2021-12-29,入院,通常,442011,大分市,4410118006
cov00260,緑ケ丘保養園,〒870-0318,大分県,大分市大字丹生１７４７,0975933366,33.2179249,131.7030583,2021-12-29,入院,通常,442011,大分市,4410115150
cov00277,大分丘の上病院,〒879-7501,大分県,大分市大字竹中１４０３番地,0975973660,33.1478904,131.6479326,2021-12-29,入院,通常,442011,大分市,4410116638
cov00295,大分下郡病院,〒870-0926,大分県,大分市大字下郡１４１０番地,0975691021,33.2308555,131.6401739,2021-12-29,入院,通常,442011,大分市,4410110219
14401001,別府湾腎泌尿器病院,〒874-0023,大分県,別府市北石垣深町８５１番地,0977664111,33.3112259,131.5006435,2021-12-29,入院,制限,442020,別府市,4410213419
14401002,内田病院,〒874-0938,大分県,別府市末広町３番１号,0977211341,33.2735823,131.502888,2021-12-29,入院,通常,442020,別府市,4410213526
14401003,別府中央病院,〒874-0928,大分県,別府市北的ケ浜町５番１９号,0977240001,33.2849861,131.5041305,2021-12-29,入院,制限,442020,別府市,4410211306
14401004,大分県厚生連鶴見病院,〒874-0833,大分県,別府市大字鶴見４３３３番地,0977237111,33.2974879,131.4892456,2021-12-29,入院,通常,442020,別府市,4410211256
14401005,野口病院,〒874-0902,大分県,別府市青山町７番５２号,0977212151,33.279719,131.4924596,2021-12-29,入院,通常,442020,別府市,4410214839
14401006,独立行政法人国立病院機構　別府医療センター,〒874-0011,大分県,別府市大字内竃１４７３番地,0977671111,33.3318627,131.4853211,2021-12-29,入院,通常,442020,別府市,4418010023
14401007,清瀬病院,〒874-0932,大分県,別府市野口中町４番８号,0977251555,33.2808262,131.4987406,2021-12-29,入院,通常,442020,別府市,4410214367
14401008,畑病院,〒874-0901,大分県,別府市中島町１４番２２号,0977211371,33.275121,131.4926919,2021-12-29,入院,通常,442020,別府市,4410213708
14401009,国家公務員共済組合連合会新別府病院,〒874-0833,大分県,別府市大字鶴見３８９８番地,0977220391,33.2993005,131.4768225,2021-12-29,入院,通常,442020,別府市,4410210084
14401010,別府温泉病院,〒874-0016,大分県,別府市大字野田２２―１,0977671131,33.329955,131.4851453,2021-12-29,入院,通常,442020,別府市,4410211470
14401011,児玉病院,〒874-0025,大分県,別府市亀川四の湯町５番１９号,0977671611,33.3212456,131.4938965,2021-12-29,入院,通常,442020,別府市,4410214201
14401012,黒木記念病院,〒874-0031,大分県,別府市照波園町１４番２８号,0977671211,33.3195369,131.497318,2021-12-29,入院,通常,442020,別府市,4410212098
14401013,独立行政法人国立病院機構　西別府病院,〒874-0840,大分県,別府市大字鶴見４５４８番地,0977241221,33.2970806,131.4635738,2021-12-29,入院,通常,442020,別府市,4418110054
14401014,九州大学病院別府病院,〒874-0838,大分県,別府市大字鶴見字鶴見原４５４６,0977271600,33.2931046,131.4797094,2021-12-29,入院,通常,442020,別府市,4418211373
14401015,中村病院,〒874-0937,大分県,別府市秋葉町８番２４号,0977233121,33.275902,131.5011127,2021-12-29,入院,通常,442020,別府市,4410210654
14401016,石垣病院,〒874-0833,大分県,別府市大字鶴見１２番地の１,0977667557,33.2958877,131.4781909,2021-12-29,入院,通常,442020,別府市,4410214177
14401017,医療法人百善会　村橋病院,〒874-0942,大分県,別府市千代町２番５号,0977233231,33.2746458,131.5046383,2021-12-29,入院,通常,442020,別府市,4410214755
14401018,農協共済別府リハビリテーションセンター,〒874-0840,大分県,別府市大字鶴見字中山田１０２６番１０,0977671711,33.3132611,131.4649467,2021-12-29,入院,通常,442020,別府市,4410212403
14401019,医療法人財団親幸会　浜脇記念病院,〒874-0947,大分県,別府市浜脇１丁目６－２１,0977222228,33.2694902,131.510434,2021-12-29,入院,未回答,442020,別府市,4410215059
14401020,別府発達医療センター,〒874-0838,大分県,別府市大字鶴見４０７５番地の１,0977224185,33.2954141,131.4774477,2021-12-29,入院,通常,442020,別府市,4410212296
cov00248,鶴見台病院,〒874-0833,大分県,別府市大字鶴見４０７５番地の４,0977220336,33.2948163,131.4770559,2021-12-29,入院,通常,442020,別府市,4410213351
cov00249,山本病院,〒874-0930,大分県,別府市光町１４番３号,0977220131,33.2751331,131.4973973,2021-12-29,入院,設置なし,442020,別府市,4410213047
cov00257,向井病院,〒874-0831,大分県,別府市大字南立石２４１番地の１５,0977230241,33.290396,131.4590005,2021-12-29,入院,未回答,442020,別府市,4410211496
cov00284,朝見病院,〒874-0812,大分県,別府市朝見１丁目２３番２８号,0977220036,33.2716333,131.4963966,2021-12-29,入院,通常,442020,別府市,4410214474
14401298,川嶌整形外科病院,〒871-0012,大分県,中津市大字宮夫１７番地,0979240464,33.592302,131.2123465,2021-12-29,入院,通常,442038,中津市,4410312682
14401299,中津市立中津市民病院,〒871-0011,大分県,中津市大字下池永１７３番地,0979222480,33.5901175,131.2159586,2021-12-29,入院,通常,442038,中津市,4410312153
14401300,村上記念病院,〒871-0049,大分県,中津市諸町１７９９番地,0979233333,33.6026514,131.1834763,2021-12-29,入院,通常,442038,中津市,4410310207
14401301,酒井病院,〒871-0024,大分県,中津市中央町１丁目１番４３号,0979220192,33.5934485,131.1896087,2021-12-29,入院,通常,442038,中津市,4410311825
14401302,梶原病院,〒871-0030,大分県,中津市中殿町３丁目２９番地の８,0979222535,33.5949993,131.1944007,2021-12-29,入院,通常,442038,中津市,4410312237
14401303,つくし園,〒871-0101,大分県,中津市三光森山８２３番地２,0979436181,33.5476097,131.2186592,2021-12-29,入院,通常,442038,中津市,4410312393
14401304,中津脳神経外科病院,〒879-0112,大分県,中津市大字福島字道竹１０５５番地,0979322555,33.563721,131.225436,2021-12-29,入院,通常,442038,中津市,4410312526
14401305,医療法人三光会　松永循環器病院,〒871-0024,大分県,中津市中央町１丁目３番５４号,0979246060,33.592374,131.1920881,2021-12-29,入院,通常,442038,中津市,4410311833
14401306,中津第一病院,〒871-0012,大分県,中津市大字宮夫２５２番地２,0979231123,33.5885075,131.2079375,2021-12-29,入院,通常,442038,中津市,4410312641
14401307,中津胃腸病院,〒871-0162,大分県,中津市大字永添５１０番地,0979241632,33.579689,131.2054358,2021-12-29,入院,通常,442038,中津市,4410311643
cov00242,向心会　大貞病院,〒871-0157,大分県,中津市大字中原８番地,0979324512,33.5775484,131.2165388,2021-12-29,入院,制限,442038,中津市,4410311700
14401261,医療法人至誠会　城谷病院,〒877-0013,大分県,日田市元町１６番２２号,0973236115,33.3169635,130.9365157,2021-12-29,入院,制限,442046,日田市,4410410924
14401262,日田中央病院,〒877-0012,大分県,日田市淡窓二丁目５番１７号,0973233181,33.322221,130.9337568,2021-12-29,入院,通常,442046,日田市,4410410916
14401263,医療法人秋芳会　秋吉病院,〒877-0005,大分県,日田市豆田町５番２０号,0973230808,33.3286025,130.9378121,2021-12-29,入院,通常,442046,日田市,4410411658
14401264,桂林病院,〒877-0004,大分県,日田市城町１丁目２番６１号,0973221231,33.3267273,130.9412258,2021-12-29,入院,通常,442046,日田市,4410411724
14401265,医療法人愛幸会　原病院,〒877-0016,大分県,日田市三本松二丁目６番１６号,0973227151,33.3203588,130.9313301,2021-12-29,入院,通常,442046,日田市,4410412045
14401266,医療法人悠然会　大河原病院,〒877-0044,大分県,日田市隈２丁目３－１１,0973223131,33.3138799,130.9303141,2021-12-29,入院,通常,442046,日田市,4410411872
14401267,大分県済生会日田病院,〒877-1292,大分県,日田市大字三和６４３番地の７,0973241100,33.3451221,130.9404246,2021-12-29,入院,通常,442046,日田市,4410411500
14401268,医療法人鶴陽会岩尾病院,〒877-0012,大分県,日田市淡窓二丁目４番２９号,0973226161,33.323218,130.934172,2021-12-29,入院,通常,442046,日田市,4410410882
14401269,医療法人豊堂　岩尾整形外科病院,〒877-0071,大分県,日田市大字十二町字岸高５９５の１,0973227131,33.3214899,130.9265451,2021-12-29,入院,制限,442046,日田市,4410410965
14401270,五反田病院,〒877-0037,大分県,日田市大字竹田３９５番地の１,0973238386,33.3087457,130.9428833,2021-12-29,入院,通常,442046,日田市,4410411450
14401271,聖陵岩里病院,〒877-0052,大分県,日田市大字高瀬１６番地の１８,0973221600,33.3096993,130.9323785,2021-12-29,入院,通常,442046,日田市,4410411526
14401272,医療法人秋水堂　若宮病院,〒877-0024,大分県,日田市南元町６番４１号,0973227171,33.3129019,130.9403851,2021-12-29,入院,通常,442046,日田市,4410411898
14401273,医療法人社団知心会　一ノ宮脳神経外科病院,〒877-0041,大分県,日田市竹田新町２－４８,0973246270,33.3112955,130.937295,2021-12-29,入院,通常,442046,日田市,4410411591
14401274,日田リハビリテーション病院,〒877-1353,大分県,日田市大字西有田９,0973238889,33.3343502,130.9418565,2021-12-29,入院,通常,442046,日田市,4410412177
cov00238,医療法人百花会　上野公園病院,〒877-0062,大分県,日田市大字高瀬字篠原２２２６番地の１,0973227723,33.299617,130.923515,2021-12-29,入院,通常,442046,日田市,4410411682
cov00240,医療法人社団淡窓会　大分友愛病院,〒877-0062,大分県,日田市大字上野１番地の１,0973235151,33.311252,130.928563,2021-12-29,入院,通常,442046,日田市,4410411229
cov00327,奥村日田病院,〒877-0023,大分県,日田市田島町５００番地,0973226166,33.3167785,130.945814,2021-12-29,入院,通常,442046,日田市,4410411476
14401227,佐伯中央病院,〒876-0851,大分県,佐伯市常盤東町６番３０号,0972228846,32.9652323,131.9020879,2021-12-29,入院,通常,442054,佐伯市,4410511416
14401228,御手洗病院,〒876-2401,大分県,佐伯市蒲江大字蒲江浦２２１５番地９,0972420003,32.7973776,131.9272325,2021-12-29,入院,通常,442054,佐伯市,4410511952
14401229,独立行政法人地域医療機能推進機構　南海医療センター,〒876-0857,大分県,佐伯市常盤西町７番８号,0972220547,32.9651922,131.8995578,2021-12-29,入院,通常,442054,佐伯市,4410512265
14401230,渡町台外科病院,〒876-0813,大分県,佐伯市長島町３丁目１３－１２,0972227500,32.9567732,131.9071427,2021-12-29,入院,通常,442054,佐伯市,4410511432
14401231,曽根病院,〒876-0813,大分県,佐伯市長島町２丁目１８番２４号,0972238877,32.9594281,131.9092405,2021-12-29,入院,通常,442054,佐伯市,4410511549
14401232,社会医療法人　長門莫記念会　長門記念病院,〒876-0835,大分県,佐伯市鶴岡町一丁目１１番５９号,0972243000,32.9587903,131.8816376,2021-12-29,入院,通常,442054,佐伯市,4410510855
14401233,西田病院,〒876-0047,大分県,佐伯市鶴岡西町２丁目２６６番地,0972220180,32.9585845,131.863456,2021-12-29,入院,通常,442054,佐伯市,4410512190
cov00252,佐伯保養院,〒876-0814,大分県,佐伯市東町２７番１２号,0972221461,32.9643863,131.9097426,2021-12-29,入院,未回答,442054,佐伯市,4410510426
14401202,臼杵市医師会立コスモス病院,〒875-0051,大分県,臼杵市大字戸室字長谷１１３１番１,0972625599,33.123441,131.778819,2021-12-29,入院,通常,442062,臼杵市,4410611083
14401203,白川病院,〒875-0022,大分県,臼杵市大字末広字柳谷９３８番地の３,0972637830,33.136844,131.7692449,2021-12-29,入院,未回答,442062,臼杵市,4410611133
14401204,恵の聖母の家,〒875-0211,大分県,臼杵市野津町大字都原字下丸尾３６０１－２,0974327770,33.0577379,131.6928577,2021-12-29,入院,通常,442062,臼杵市,4410611257
14401205,臼杵病院,〒875-0023,大分県,臼杵市大字江無田１１５４番地１,0972838100,33.1268063,131.7867651,2021-12-29,入院,通常,442062,臼杵市,4410611448
14401213,津久見市医師会立津久見中央病院,〒879-2401,大分県,津久見市大字千怒６０１１番地,0972821123,33.0721201,131.8877764,2021-12-29,入院,通常,442071,津久見市,4410710620
14401244,大久保病院,〒878-0204,大分県,竹田市久住町大字栢木６０２６番地２,0974647777,33.0575095,131.3321194,2021-12-29,入院,通常,442089,竹田市,4410810719
14401245,竹田医師会病院,〒878-0025,大分県,竹田市大字拝田原４４８番地,0974633241,32.9586178,131.3797093,2021-12-29,入院,通常,442089,竹田市,4410810412
34400722,加藤病院,〒878-0013,大分県,竹田市大字竹田１８５５,0974632338,32.9708237,131.3922802,2021-12-29,入院,未回答,442089,竹田市,4410810586
14401318,玄々堂高田病院,〒879-0615,大分県,豊後高田市界３７８番地２,0978221134,33.5482122,131.4277871,2021-12-29,入院,通常,442097,豊後高田市,4410910592
14401319,高田中央病院,〒879-0627,大分県,豊後高田市新地１１７６番地１,0978223745,33.5551669,131.4407071,2021-12-29,入院,通常,442097,豊後高田市,4410910485
cov00286,千嶋病院,〒879-0608,大分県,豊後高田市呉崎７３８番地１,0978223185,33.5758345,131.4346033,2021-12-29,入院,未回答,442097,豊後高田市,4410910584
14401054,杵築中央病院,〒873-0001,大分県,杵築市大字杵築１２０番地,0978633080,33.4155909,131.6231764,2021-12-29,入院,通常,442101,杵築市,4411010210
14401055,杵築市立山香病院,〒879-1307,大分県,杵築市山香町大字野原１６１２番地１,0977751234,33.4453761,131.50863,2021-12-29,入院,通常,442101,杵築市,4411010632
cov00256,清和病院,〒873-0024,大分県,杵築市大字船部２１６７番地の２０,0978635560,33.445863,131.5973283,2021-12-29,入院,通常,442101,杵築市,4411010541
14401320,佐藤第一病院,〒879-0454,大分県,宇佐市大字法鏡寺７７の１,0978322110,33.5263517,131.3434337,2021-12-29,入院,通常,442119,宇佐市,4411110440
14401321,医療法人興仁会　桑尾病院,〒879-0471,大分県,宇佐市大字四日市１１８番地,0978321331,33.5345743,131.3266386,2021-12-29,入院,通常,442119,宇佐市,4411110465
14401322,佐藤第二病院,〒879-0463,大分県,宇佐市大字中原３４７番地,0978322100,33.5162712,131.3361937,2021-12-29,入院,通常,442119,宇佐市,4411110473
14401323,医療法人信和会　和田病院,〒879-1131,大分県,宇佐市大字出光１６５番地の１,0978372500,33.5295557,131.4118776,2021-12-29,入院,制限,442119,宇佐市,4411110978
14401325,小野内科病院,〒879-0231,大分県,宇佐市大字南敷田７０５－１,0978332180,33.5491561,131.2787714,2021-12-29,入院,通常,442119,宇佐市,4411110887
14401326,宇佐中央内科病院,〒872-0032,大分県,宇佐市大字江須賀４０４６番地１,0978385200,33.5554935,131.3570787,2021-12-29,入院,制限,442119,宇佐市,4411111042
14401328,宇佐高田医師会病院,〒872-0102,大分県,宇佐市大字南宇佐６３５番地,0978372300,33.5275001,131.385953,2021-12-29,入院,通常,442119,宇佐市,4411110705
cov00255,宇佐病院,〒872-0102,大分県,宇佐市大字南宇佐１６５５番地,0978370485,33.5315394,131.3739155,2021-12-29,入院,未回答,442119,宇佐市,4411110531
14401253,帰巖会　みえ病院,〒879-7111,大分県,豊後大野市三重町赤嶺１２５０番地１,0974222222,32.9877243,131.6005867,2021-12-29,入院,通常,442127,豊後大野市,4411210505
14401254,福島病院,〒879-7131,大分県,豊後大野市三重町市場２３１,0974223321,32.9813767,131.5865391,2021-12-29,入院,通常,442127,豊後大野市,4411210182
14401255,豊後大野市民病院,〒879-6692,大分県,豊後大野市緒方町馬場２７６番地,0974423121,32.9700449,131.4751305,2021-12-29,入院,通常,442127,豊後大野市,4411210299
14401216,岩男病院,〒879-5102,大分県,由布市湯布院町川上３０５９番地１,0977843101,33.2658913,131.3582528,2021-12-29,入院,通常,442135,由布市,4411310024
14401217,日野病院,〒879-5103,大分県,由布市湯布院町川南２８０番地,0977842181,33.2573245,131.3582263,2021-12-29,入院,通常,442135,由布市,4411310040
14401218,大分大学医学部附属病院,〒879-5593,大分県,由布市挾間町医大ケ丘１丁目１番地,0975494411,33.2100813,131.5341776,2021-12-29,入院,通常,442135,由布市,4418210672
14401219,独立行政法人地域医療機能推進機構　湯布院病院,〒879-5103,大分県,由布市湯布院町川南２５２番地,0977843171,33.2568634,131.3627235,2021-12-29,入院,通常,442135,由布市,4411310016
14401060,国東市民病院,〒873-0298,大分県,国東市安岐町下原１４５６番地,0978671211,33.4685384,131.7210578,2021-12-29,入院,通常,442143,国東市,4411410113
14401061,国見病院,〒872-1401,大分県,国東市国見町伊美１９６８番地,0978821251,33.6857061,131.5953445,2021-12-29,入院,通常,442143,国東市,4411410022
14401062,あおぞら病院,〒873-0511,大分県,国東市国東町小原２６５０番地,0978720455,33.5448552,131.7385917,2021-12-29,入院,通常,442143,国東市,4411410170
14401069,鈴木病院,〒879-1506,大分県,速見郡日出町３９０４番６,0977732131,33.373917,131.528532,2021-12-29,入院,通常,443417,日出町,4412210736
14401070,日出児玉病院,〒879-1505,大分県,速見郡日出町大字川崎８３７番地の１,0977722724,33.3672123,131.5458047,2021-12-29,入院,通常,443417,日出町,4412210595
